CountryID,Country_Name,WEBNAME,Region,World_Rank,Region_Rank,2013_Score,Change_in_Yearly_Score_from_2012,Property_Rights,Change_in_Property_Rights_from_2012,Freedom_from_Corruption,Change_in_Freedom_from_Corruption_from_2012,Fiscal_Freedom_,Change_in_Fiscal_Freedom_from_2012,Gov't_Spending,Change_in_Gov't_Spending_from_2012,Business_Freedom,Change_in_Business_Freedom_from_2012,Labor_Freedom,Change_in_Labor_Freedom_from_2012,Monetary_Freedom,Change_in_Monetary_Freedom_from_2012,Trade_Freedom,Change_in_Trade_Freedom_from_2012,Investment_Freedom_,Change_in_Investment_Freedom_from_2012,Financial_Freedom,Change_in_Financial_Freedom_from_2012,Tariff_Rate_(%),Income_Tax_Rate_(%),Corporate_Tax_Rate_(%),Tax_Burden_%_of_GDP,Gov't_Expenditure_%_of_GDP_,Country,Population_(Millions),"GDP_(Billions,_PPP)",GDP_Growth_Rate_(%),5_Year_GDP_Growth_Rate_(%),GDP_per_Capita_(PPP),Unemployment_(%),Inflation_(%),FDI_Inflow_(Millions),Public_Debt_(%_of_GDP)
139,Saint Vincent and The Grenadines,SaintVincentGrenadines,South and Central America / Caribbean,54.0,11.0,66.7,0.2,70.0,0.0,58.0,-6.0,74.2,2.7,67.1,6.4,77.6,0.2,76.6,-0.1,80.3,-0.8,73.3,0.0,50.0,0.0,40.0,0.0,8.4,32.5,32.5,21.6,33.1,St. Vincent and the Grenadines,0.11,1.259,-0.389,-0.41388605114883736,11490.907,,3.178,135.1305722222,71.412
140,Samoa,Samoa,Asia-Pacific,106.0,19.0,57.1,-3.4,60.0,0.0,39.0,-2.0,80.6,0.3,34.3,-27.0,72.4,-0.5,80.4,-1.9,78.5,1.5,66.0,-4.0,30.0,0.0,30.0,0.0,12.0,27.0,27.0,21.93559,46.8,Samoa,0.183,1.09,2.098,0.551573976505737,5965.022,,2.875,12.0098188973,53.6
141,Sao Tome and Principe,SaoTomePrincipe,Sub-Saharan Africa,153.0,36.0,48.0,-2.2,20.0,-10.0,30.0,0.0,86.9,-0.1,45.3,-3.8,53.5,0.3,38.6,-7.5,66.0,1.4,60.0,-6.6,50.0,5.0,30.0,0.0,15.0,20.0,25.0,17.0,42.7,São Tomé and Príncipe,0.169,0.379,4.943,4.884351334386916,2251.764,,14.321,18.0,74.426
142,Saudi Arabia,SaudiArabia,Middle East / North Africa,82.0,8.0,60.6,-1.9,40.0,-5.0,44.0,-3.0,99.6,0.0,52.2,14.9,68.2,-19.3,69.2,-1.9,65.7,0.8,77.3,-5.0,40.0,0.0,50.0,0.0,3.9,2.5,2.5,5.4,39.897,Saudi Arabia,28.169,682.753,6.775,3.526234732707745,24237.401,10.9,4.976,16400.0,7.524
143,Senegal,Senegal,Sub-Saharan Africa,116.0,19.0,55.5,0.1,40.0,0.0,29.0,0.0,65.2,-0.2,75.6,-2.9,56.7,-1.7,41.3,-2.2,79.6,-2.0,72.2,0.0,55.0,10.0,40.0,0.0,8.9,50.0,25.0,18.8,28.501,Senegal,13.443,25.152,2.616,3.4832304605337594,1870.988,48.0,3.409,286.0981719386,40.616
144,Serbia,Serbia,Europe,94.0,37.0,58.6,0.6,40.0,0.0,33.0,-2.0,84.2,0.1,40.3,1.0,60.2,3.7,70.4,1.7,65.3,-2.7,77.9,0.0,65.0,5.0,50.0,0.0,6.0,15.0,10.0,35.4,44.6,Serbia,7.411,78.869,1.782,1.652792122536706,10641.991,23.4,11.215,2709.2715001633,47.887
145,Seychelles,Seychelles,Sub-Saharan Africa,124.0,23.0,54.9,1.9,50.0,0.0,48.0,0.0,77.6,1.6,56.9,-2.7,69.2,6.9,63.5,5.5,75.6,8.2,33.4,0.0,45.0,0.0,30.0,0.0,28.3,15.0,33.0,30.4,37.887,Seychelles,0.091,2.245,4.929,4.13169672634317,24726.094,2.0,2.559,143.8799607505,83.015
146,Sierra Leone,SierraLeone,Sub-Saharan Africa,151.0,37.0,48.3,-0.8,10.0,0.0,25.0,1.0,80.7,-0.2,75.9,-8.4,51.5,-0.3,26.3,-15.7,68.5,-1.6,70.2,7.4,55.0,10.0,20.0,0.0,13.6,30.0,30.0,11.6,28.333,Sierra Leone,6.0,5.093,5.33,5.085793052409282,848.816,,18.461,48.7,59.956
147,Singapore,Singapore,Asia-Pacific,2.0,2.0,88.0,0.5,90.0,0.0,92.0,-1.0,91.1,-0.2,91.3,0.0,97.1,-0.1,91.4,-0.7,82.0,-2.8,90.0,0.0,75.0,0.0,80.0,10.0,0.0,20.0,17.0,14.1,17.0,Singapore,5.274,314.911,4.889,5.703134320151304,59711.239,2.0,5.248,64003.2438105233,100.792
148,Slovakia,Slovakia,Europe,42.0,20.0,68.7,1.7,50.0,0.0,40.0,-3.0,84.7,0.5,58.0,9.8,71.0,0.0,72.2,14.1,79.1,-4.4,86.8,-0.3,75.0,0.0,70.0,0.0,1.6,19.0,19.0,28.353,37.4,Slovakia,5.446,126.916,3.349,3.6457007545570796,23303.874,14.4,4.079,2142.8918962126,44.626
149,Slovenia,Slovenia,Europe,76.0,34.0,61.7,-1.2,60.0,0.0,59.0,-5.0,65.7,0.9,22.3,-5.6,80.7,-0.7,40.4,-1.8,81.6,0.4,86.8,-0.3,70.0,0.0,50.0,0.0,1.6,41.0,18.0,37.725,50.9,Slovenia,2.021,57.892,-0.175,0.6060284698972129,28641.568,8.4,1.828,999.2284755093,47.313
150,Solomon Islands,SolomonIslands,Asia-Pacific,165.0,37.0,45.0,-1.2,30.0,0.0,27.0,-1.0,66.2,-3.1,6.1,-24.2,66.6,2.9,66.4,-1.7,75.4,-2.0,72.6,17.2,10.0,0.0,30.0,0.0,8.7,40.0,30.0,29.63236,55.946,Solomon Islands,0.54,1.725,9.256,4.880344118494495,3191.552,,6.707,146.3785766421,22.641
151,South Africa,SouthAfrica,Sub-Saharan Africa,74.0,6.0,61.8,-0.9,50.0,0.0,41.0,-4.0,70.5,-0.2,69.2,-2.7,74.7,-1.1,55.6,-1.7,75.8,0.8,76.3,0.0,45.0,0.0,60.0,0.0,4.4,40.0,28.0,23.8,32.024,South Africa,50.591,555.134,3.148,2.706583947231045,10973.006,24.9,4.999,5807.3605623367,38.766
152,Spain,Spain,Europe,46.0,22.0,68.0,-1.1,70.0,0.0,62.0,1.0,53.9,-7.4,43.0,5.9,80.3,-1.0,54.3,2.5,79.9,-1.6,86.8,-0.3,80.0,0.0,70.0,-10.0,1.6,52.0,30.0,31.699,43.6,Spain,46.153,1413.468,0.71,0.22603500569551294,30625.747,25.1,3.053,29476.3188745532,68.471
153,Sri Lanka,SriLanka,Asia-Pacific,81.0,13.0,60.7,2.4,40.0,0.0,33.0,1.0,84.7,11.2,86.5,5.1,77.0,-1.0,60.8,-1.3,69.1,0.6,76.2,-0.9,40.0,10.0,40.0,0.0,6.9,24.0,28.0,12.93243,21.203,Sri Lanka,20.541,116.541,8.2,6.485604827556801,5673.689,4.2,6.7,300.0,78.5
154,Sudan,Sudan,Sub-Saharan Africa,,,,,,,16.0,,,,89.9,,57.4,,65.4,,64.5,,,,15.0,,,,14.8,10.0,35.0,6.5,18.358,Sudan,32.661,89.048,-3.915,3.529202682479382,2726.416,,18.091,1936.0,73.144
155,Suriname,Suriname,South and Central America / Caribbean,135.0,23.0,52.0,-0.6,40.0,0.0,30.0,-7.0,71.6,8.4,72.5,5.0,40.2,-0.5,77.5,-3.7,66.7,-7.8,66.3,0.0,25.0,0.0,30.0,0.0,11.9,38.0,36.0,10.0,30.3,Suriname,0.534,5.06,4.504,3.131030647754507,9475.39,9.0,17.712,-585.2,20.565
156,Swaziland,Swaziland,Sub-Saharan Africa,104.0,16.0,57.2,0.0,40.0,0.0,31.0,-1.0,74.4,7.2,51.3,-5.2,66.0,-0.4,70.3,-0.5,74.7,0.2,69.7,0.0,55.0,0.0,40.0,0.0,10.2,33.0,30.0,23.8,40.3,Swaziland,1.176,6.233,0.274,1.853023097432871,5301.965,40.0,6.105,94.7510924608,17.533
157,Sweden,Sweden,Europe,18.0,9.0,72.9,1.2,90.0,0.0,93.0,1.0,39.6,0.5,21.0,12.2,93.2,-1.4,53.6,-1.0,82.1,1.2,86.8,-0.3,90.0,0.0,80.0,0.0,1.6,57.0,26.3,45.766,51.3,Sweden,9.45,381.719,3.991,1.4552723652090815,40393.561,7.8,1.366,12090.5852873779,37.441
158,Switzerland,Switzerland,Europe,5.0,1.0,81.0,-0.1,90.0,0.0,88.0,1.0,68.1,0.2,63.8,-2.0,75.8,-2.1,87.9,0.0,86.2,1.8,90.0,0.0,80.0,0.0,80.0,0.0,0.0,41.5,24.0,29.827,34.736,Switzerland,7.837,339.89,1.851,1.6675934677675475,43369.711,4.2,0.228,-196.4722738339,48.645
159,Syria,Syria,Middle East / North Africa,,,,,20.0,,26.0,,86.2,,,,59.3,,48.9,,71.5,,72.8,,10.0,,20.0,,6.1,22.0,28.0,10.4,,Syria,20.5,106.0,-3.4,,4630.0,,4.8,1059.495,
160,Taiwan,Taiwan,Asia-Pacific,20.0,5.0,72.7,0.8,70.0,0.0,61.0,3.0,80.5,0.1,84.9,-7.4,94.3,5.8,53.3,6.7,82.9,-0.2,85.0,0.0,65.0,0.0,50.0,0.0,2.5,40.0,17.0,7.92921,22.402,Taiwan,23.225,876.035,4.035,3.8426517151666895,37719.617,4.4,1.422,-1962.0,40.795
161,Tajikistan,Tajikistan,Asia-Pacific,131.0,27.0,53.4,0.0,20.0,0.0,23.0,2.0,92.8,3.8,78.1,2.6,61.7,0.1,55.5,-1.3,64.6,-2.8,78.2,-4.3,20.0,0.0,40.0,0.0,5.9,13.0,15.0,17.98633,27.027,Tajikistan,7.849,16.221,7.4,6.591773159573355,2066.589,2.2,12.425,11.1422,35.349
162,Tanzania,Tanzania,Sub-Saharan Africa,98.0,13.0,57.9,0.9,30.0,0.0,30.0,3.0,79.9,0.2,77.9,-2.3,48.6,3.4,61.9,1.8,71.8,2.4,73.5,0.0,55.0,0.0,50.0,0.0,8.2,30.0,30.0,14.6,27.14,Tanzania,42.176,63.892,6.671,6.833477282164502,1514.885,,7.029,1095.4014909325,44.394
163,Thailand,Thailand,Asia-Pacific,61.0,10.0,64.1,-0.8,45.0,0.0,34.0,-1.0,78.9,3.8,83.7,-3.8,73.2,0.7,72.9,-6.1,68.3,-1.0,75.2,0.0,40.0,0.0,70.0,0.0,4.9,37.0,23.0,14.50745,23.291,Thailand,64.076,602.074,0.065,2.5583512588044144,9396.242,0.7,3.807,9571.9756523907,41.692
164,Timor-Leste,TimorLeste,Asia-Pacific,166.0,38.0,43.7,0.4,20.0,0.0,24.0,-1.0,64.7,0.0,0.0,0.0,44.8,1.7,81.2,6.1,69.3,-8.1,73.0,0.0,40.0,5.0,20.0,0.0,6.0,10.0,10.0,342.0,156.4,Timor-Leste,1.093,9.507,10.596,11.831152970636882,8701.272,18.4,13.5,20.0,0.0
165,Togo,Togo,Sub-Saharan Africa,150.0,35.0,48.8,0.5,30.0,0.0,24.0,0.0,68.5,-0.1,81.6,-4.0,39.9,5.1,44.2,-1.0,78.5,0.2,56.7,-5.0,35.0,10.0,30.0,0.0,14.2,45.0,30.0,15.1,24.789,Togo,7.139,6.415,4.13,3.2478864459848156,898.663,,3.558,53.7716216044,30.839
166,Tonga,Tonga,Asia-Pacific,112.0,22.0,56.0,-1.0,20.0,-5.0,31.0,1.0,87.1,1.2,64.7,2.5,76.6,-0.9,84.4,-7.7,71.1,-1.0,75.6,0.3,30.0,0.0,20.0,0.0,7.2,20.0,25.0,16.34077,34.3,Tonga,0.104,0.763,1.468,0.4000127751950133,7344.378,,5.307,10.4109430579,42.8
167,Trinidad and Tobago,TrinidadTobago,South and Central America / Caribbean,72.0,14.0,62.3,-2.1,50.0,0.0,32.0,-4.0,84.9,-0.6,60.4,-4.7,55.1,-5.0,76.7,-0.6,73.7,3.6,69.9,0.0,60.0,0.0,60.0,-10.0,10.0,25.0,25.0,16.0,36.339,Trinidad and Tobago,1.323,26.538,-1.311,0.534839203669768,20053.394,6.4,5.099,574.0,32.35
168,Tunisia,Tunisia,Middle East / North Africa,107.0,11.0,57.0,-1.6,40.0,0.0,38.0,-5.0,74.5,-0.3,63.7,-7.8,82.8,-0.1,70.1,-4.0,77.8,0.9,58.1,0.0,35.0,0.0,30.0,0.0,16.0,35.0,30.0,20.5,34.785,Tunisia,10.655,100.979,-0.819,3.1980162270611068,9477.511,18.0,3.5,1142.9342652971,42.412
169,Turkey,Turkey,Europe,69.0,32.0,62.9,0.4,50.0,0.0,42.0,-2.0,77.0,-0.7,64.9,6.4,68.2,1.1,43.1,3.1,73.3,1.4,85.2,-0.2,65.0,-5.0,60.0,0.0,2.4,35.0,20.0,25.954,34.186,Turkey,73.95,1073.565,8.46,3.462065784220192,14517.446,11.7,6.472,15876.0,39.437
170,Turkmenistan,Turkmenistan,Asia-Pacific,169.0,39.0,42.6,-1.2,5.0,-5.0,16.0,0.0,94.0,-4.4,91.7,-1.8,30.0,0.0,30.0,0.0,70.6,-0.4,79.2,0.0,0.0,0.0,10.0,0.0,2.9,10.0,8.0,20.9,16.654,Turkmenistan,5.526,43.359,14.7,11.112207434357968,7846.351,,5.793,3186.0,15.35
171,Uganda,Uganda,Sub-Saharan Africa,79.0,8.0,61.1,-0.8,30.0,0.0,24.0,-1.0,80.6,0.2,84.3,-8.7,48.4,-0.7,87.9,0.0,77.2,2.6,73.6,0.0,55.0,10.0,50.0,-10.0,8.2,30.0,30.0,11.7,22.866,Uganda,35.201,46.368,6.689,7.378834677782975,1317.258,,6.524,792.2601261263,29.22
172,Ukraine,Ukraine,Europe,161.0,43.0,46.3,0.2,30.0,0.0,23.0,-1.0,78.2,0.0,29.4,0.0,47.6,1.4,49.9,-1.3,71.0,3.3,84.4,0.0,20.0,0.0,30.0,0.0,2.8,17.0,21.0,38.1,48.5,Ukraine,45.554,329.497,5.205,0.5922670641824723,7233.151,8.4,7.958,7207.0,36.5
173,United Arab Emirates,UnitedArabEmirates,Middle East / North Africa,28.0,3.0,71.1,1.8,55.0,0.0,68.0,5.0,99.9,0.0,85.1,5.0,74.0,6.0,77.6,-1.2,83.9,3.0,82.6,0.0,35.0,0.0,50.0,0.0,3.7,0.0,0.0,7.1,22.251,United Arab Emirates,5.375,258.825,4.897,2.8101526898566265,48157.836,12.9,0.882,7679.0,16.889
174,United Kingdom,UnitedKingdom,Europe,14.0,5.0,74.8,0.7,90.0,0.0,78.0,2.0,57.0,0.6,27.7,6.2,94.1,-0.6,71.6,0.1,72.4,-1.5,86.8,-0.3,90.0,0.0,80.0,0.0,1.6,50.0,24.0,35.04,49.1,United Kingdom,62.644,2260.803,0.655,0.1100132256042885,36089.595,8.0,4.454,53949.347983869,82.495
175,United States,UnitedStates,North America,10.0,2.0,76.0,-0.3,85.0,0.0,71.0,0.0,69.3,-0.5,47.8,1.1,90.5,-0.6,95.5,-0.3,75.0,-2.2,86.4,0.0,70.0,0.0,70.0,0.0,1.8,35.0,35.0,24.832,41.7,United States,311.946,15094.025,1.735,0.5444133276280017,48386.686,7.9,3.142,226937.0,102.937
176,Uruguay,Uruguay,South and Central America / Caribbean,36.0,4.0,69.7,-0.2,70.0,0.0,70.0,1.0,84.2,3.0,68.3,-0.4,73.4,-1.5,70.7,-3.3,72.5,-0.9,82.9,0.0,75.0,0.0,30.0,0.0,3.6,25.0,25.0,18.1,32.504,Uruguay,3.369,50.908,5.7,6.124389164906052,15112.562,6.0,8.093,2191.1771575228,54.185
177,Uzbekistan,Uzbekistan,Asia-Pacific,162.0,35.0,46.0,0.2,15.0,0.0,16.0,0.0,90.2,-4.2,67.8,2.9,71.2,3.6,61.0,0.9,63.0,-1.2,66.1,0.0,0.0,0.0,10.0,0.0,6.9,22.0,9.0,20.4213,32.765,Uzbekistan,28.842,95.239,8.3,8.678808417718663,3302.102,1.0,12.818,1403.0,9.101
178,Vanuatu,Vanuatu,Asia-Pacific,109.0,21.0,56.6,0.0,40.0,0.0,35.0,-1.0,97.3,0.3,80.5,0.6,56.4,-2.9,57.7,7.0,81.4,3.0,48.0,-7.1,30.0,0.0,40.0,0.0,18.5,0.0,0.0,16.45338,25.5,Vanuatu,0.245,1.204,3.321,4.3260483341518,4916.164,,1.183,58.1987991398,20.0
179,Venezuela,Venezuela,South and Central America / Caribbean,174.0,28.0,36.1,-2.0,5.0,0.0,19.0,-1.0,75.6,0.8,50.6,-16.7,45.6,-1.7,34.5,-1.5,47.3,0.9,58.8,0.0,5.0,0.0,20.0,0.0,10.6,34.0,34.0,11.3,40.59,Venezuela,29.767,374.111,4.176,2.607462126599458,12568.029,8.2,26.09,5302.0,45.502
180,Vietnam,Vietnam,Asia-Pacific,140.0,30.0,51.0,-0.3,15.0,0.0,29.0,2.0,75.6,-0.9,72.4,5.9,63.8,2.7,65.5,-1.8,65.3,-9.8,78.6,-1.0,15.0,0.0,30.0,0.0,5.7,35.0,25.0,24.29495,30.322,Vietnam,89.316,299.985,5.885,6.546552304706332,3358.671,2.3,18.678,7430.0,37.972
181,Yemen,Yemen,Middle East / North Africa,113.0,12.0,55.9,0.6,30.0,0.0,21.0,-1.0,91.5,8.4,72.8,10.0,61.3,-10.2,55.3,-2.0,65.7,-3.6,81.5,0.0,50.0,5.0,30.0,0.0,4.2,20.0,20.0,7.1,30.1,Yemen,25.13,57.966,-10.48,1.4117578441667389,2306.695,,17.61,-712.81,42.522
182,Zambia,Zambia,Sub-Saharan Africa,93.0,12.0,58.7,0.4,30.0,0.0,32.0,2.0,72.9,-0.4,80.3,-4.6,60.4,-0.8,58.4,7.3,66.0,1.1,82.3,0.0,55.0,0.0,50.0,0.0,3.8,35.0,35.0,16.0,25.604,Zambia,13.585,21.882,6.565,6.490851300244516,1610.722,14.0,8.659,1981.7,26.072
183,Zimbabwe,Zimbabwe,Sub-Saharan Africa,175.0,46.0,28.6,2.3,10.0,0.0,22.0,-2.0,71.8,6.6,66.4,27.7,33.4,-1.5,21.9,-7.7,0.0,0.0,50.4,0.0,0.0,0.0,10.0,0.0,17.3,45.0,25.0,12.9,33.479,Zimbabwe,12.575,6.127,9.319,-0.14568160601452496,487.197,95.0,3.47,387.0,70.328
184,Somalia,Somalia,Sub-Saharan Africa,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,Somalia,9.1,6.1,2.6,,600.0,,,102.0,
185,Kosovo,Kosovo,Europe,,,,,30.0,,29.0,,93.5,,73.0,,52.4,,77.7,,,,,,65.0,,,,,10.0,10.0,21.3,30.0,Kosovo,1.7,11.99,5.2,,7052.0,45.1,7.3,473.0,5.6
