CountryID,Country_Name,WEBNAME,Region,World_Rank,Region_Rank,2014_Score,Change_in_Yearly_Score_from_2013,Property_Rights,Change_in_Property_Rights_from_2013,Freedom_from_Corruption,Change_in_Freedom_from_Corruption_from_2013,Fiscal_Freedom_,Change_in_Fiscal_Freedom_from_2013,Gov't_Spending,Change_in_Gov't_Spending_from_2013,Business_Freedom,Change_in_Business_Freedom_from_2013,Labor_Freedom,Change_in_Labor_Freedom_from_2013,Monetary_Freedom,Change_in_Monetary_Freedom_from_2013,Trade_Freedom,Change_in_Trade_Freedom_from_2013,Investment_Freedom_,Change_in_Investment_Freedom_from_2013,Financial_Freedom,Change_in_Financial_Freedom_from_2013,Tariff_Rate_(%),Income_Tax_Rate_(%),Corporate_Tax_Rate_(%),Tax_Burden_%_of_GDP,Gov't_Expenditure_%_of_GDP_,Country,Population_(Millions),"GDP_(Billions,_PPP)",GDP_Growth_Rate_(%),5_Year_GDP_Growth_Rate_(%),GDP_per_Capita_(PPP),Unemployment_(%),Inflation_(%),FDI_Inflow_(Millions),Public_Debt_(%_of_GDP)
53,Eritrea,Eritrea,Sub-Saharan Africa,174.0,45.0,38.48786130243018,2.1878613024301856,10.0,0.0,22.882352941176475,-2.1176470588235254,57.0,0.0,66.08481613000001,11.484816130000006,18.6,1.3000000000000007,63.60752482929623,9.00752482929623,57.56391912382912,2.0639191238291232,69.14,0.04000000000000625,0.0,0.0,20.0,0.0,5.43,30.0,30.0,50.0,33.623,Eritrea,5.659,4.396,7.019,2.179070064414934,776.787,,12.256,73.6666666667,125.785
54,Estonia,Estonia,Europe,11.0,4.0,75.88111172645685,0.5811117264568537,90.0,5.0,64.17647058823529,0.17647058823528994,80.4216,0.7215999999999951,55.9933,-0.206700000000005,77.6,-0.6000000000000085,55.93580762463932,-0.06419237536068323,76.86393905169402,-0.23606094830597613,87.82,1.019999999999996,90.0,0.0,80.0,0.0,1.09,21.0,21.0,32.8,38.3,Estonia,1.34,29.088,3.224,-0.994417258757474,21713.223,9.767,4.198,1470.398626997,8.498
55,Ethiopia,Ethiopia,Sub-Saharan Africa,151.0,35.0,50.010982562883676,0.6109825628836774,30.0,0.0,27.019607843137255,0.019607843137254832,77.47309999999999,3.2730999999999852,89.89061653,0.2906165300000083,57.8,5.399999999999999,54.737915302162776,7.837915302162777,58.98858595353674,-5.711414046463261,64.2,0.20000000000000284,20.0,-5.0,20.0,0.0,10.4,35.0,30.0,11.3,18.357,Ethiopia,86.768,103.302,7.0,8.733744145799506,1190.562,,22.753,970.3565596495,21.551
56,Fiji,Fiji,Asia-Pacific,99.0,20.0,58.68650268299349,1.486502682993489,25.0,0.0,20.0,0.0,82.3,4.299999999999997,76.16140837,-1.8385916299999963,64.9,-0.7999999999999972,73.12943663219802,-1.7705633678019836,75.1541818277368,2.3541818277368094,70.22,2.219999999999999,50.0,10.0,50.0,0.0,9.89,29.0,20.0,23.0,28.189,Fiji,0.899,4.302,2.08,0.7573208225559291,4785.625,7.0,4.329,267.8935577047,51.642
57,Finland,Finland,Europe,19.0,9.0,73.42208796169693,-0.5779120383030687,90.0,0.0,93.37254901960785,-0.6274509803921546,65.081275,-1.8187250000000006,8.919699999999992,-3.2803000000000075,93.6,-1.2000000000000028,46.5161730761338,1.2161730761338063,78.91118252122786,-0.5888174787721425,87.82,1.019999999999996,90.0,0.0,80.0,0.0,1.09,31.75,24.5,43.4,55.1,Finland,5.426,197.476,-0.209,-0.5648505167954787,36395.008,7.683,3.162,-1805.6158726651,53.335
58,France,France,Europe,70.0,33.0,63.46005227181772,-0.6399477281822712,80.0,0.0,69.92156862745098,-0.07843137254901933,48.448699999999995,-4.551300000000005,5.583699999999993,-0.01630000000000642,79.9,-4.099999999999994,51.796585654341534,1.2965856543415342,76.12996843638479,-4.970031563615208,82.82,1.019999999999996,70.0,5.0,70.0,0.0,1.09,45.0,34.3,44.2,56.1,France,63.409,2254.067,0.03,0.016033065355758325,35547.962,10.225,1.978,25093.3451883222,90.291
59,Gabon,Gabon,Sub-Saharan Africa,105.0,14.0,57.83622896440967,0.0,40.0,0.0,29.137254901960784,-0.8627450980392162,74.4799,0.2798999999999978,81.70174573,1.6017457300000046,58.9,2.3999999999999986,63.02071346102625,-0.07928653897375426,75.12267555110962,-2.377324448890377,61.0,-0.10000000000000142,55.0,0.0,40.0,0.0,14.5,35.0,35.0,10.1,24.697,Gabon,1.541,25.492,6.209,3.5501205331581076,16547.586,21.0,3.0,702.4064082956,21.999
60,Gambia,Gambia,Sub-Saharan Africa,92.0,11.0,59.50296749337207,0.7029674933720713,30.0,0.0,31.745098039215687,-3.254901960784313,79.0176,3.9176000000000073,79.77767893,-2.9223210700000095,57.4,-2.1000000000000014,65.83913966225437,6.539139662254371,71.25015830225064,0.1501583022506452,65.0,4.5,65.0,0.0,50.0,0.0,12.5,30.0,32.0,13.2,25.963,The Gambia,1.825,3.403,3.949,3.589270717415638,1864.388,,4.645,78.8,77.179
61,Georgia,Georgia,Europe,22.0,12.0,72.57742327267702,0.3774232726770208,40.0,-5.0,42.80392156862745,1.8039215686274517,87.2984,-0.901600000000002,69.6628,0.7627999999999986,87.8,-2.799999999999997,91.24999999960416,0.14999999960416233,78.39911115853862,5.799111158538622,88.56,-0.6400000000000006,80.0,5.0,60.0,0.0,0.72,20.0,15.0,25.4,31.8,Georgia,4.498,26.67,6.547,3.6188939560028333,5929.746,14.581,-0.944,866.074,32.738
62,Germany,Germany,Europe,18.0,8.0,73.42273709680312,0.622737096803121,90.0,0.0,80.05882352941177,0.05882352941176805,61.17700000000001,-0.6229999999999905,38.165200000000006,0.8652000000000086,89.9,-2.1999999999999886,46.350252458890935,2.550252458890938,80.75609497972833,-0.44390502027167145,87.82,1.019999999999996,90.0,5.0,70.0,0.0,1.09,47.5,15.8,37.1,45.4,Germany,81.917,3197.069,0.865,0.6919560824691695,39028.385,5.458,2.137,6564.5373085235,81.964
63,Ghana,Ghana,Sub-Saharan Africa,66.0,5.0,64.24911943907621,2.949119439076213,50.0,0.0,40.3921568627451,1.3921568627450966,85.3684,-0.6316000000000059,83.28411925,30.784119250000003,62.6,1.1000000000000014,60.239053718908195,-1.360946281091806,65.80746455910871,1.007464559108712,64.8,-3.0,70.0,0.0,60.0,0.0,10.1,25.0,25.0,14.6,23.605,Ghana,24.926,82.382,6.975,8.306772542971075,3305.103,11.0,9.16,3294.52,56.526
64,Greece,Greece,Europe,119.0,40.0,55.71197551622199,0.3119755162219917,40.0,0.0,33.19607843137255,-0.8039215686274517,65.8656,-0.33440000000000225,19.19170000000001,-5.508299999999988,75.8,-1.2999999999999972,53.91731391235816,11.81731391235816,76.3290628184892,2.9290628184892,82.82,1.019999999999996,60.0,-5.0,50.0,0.0,1.09,42.0,26.0,31.2,51.9,Greece,11.299,276.879,-6.383,-4.388570360909694,24505.039,24.238,1.037,2944.8952401021,158.546
65,Guatemala,Guatemala,South and Central America / Caribbean,83.0,17.0,61.16988576941186,1.169885769411863,25.0,-5.0,28.686274509803923,1.6862745098039227,79.5919,-0.008099999999998886,93.578893,-0.021107000000000653,58.4,7.600000000000001,49.25722733463465,0.5572273346346464,76.74456284968007,1.2445628496800651,85.44,0.23999999999999488,65.0,5.0,50.0,0.0,2.28,31.0,31.0,10.9,14.63,Guatemala,15.105,78.681,3.0,2.7661096377826544,5208.964,4.1,3.783,1206.6,25.112
66,Guinea,Guinea,Sub-Saharan Africa,133.0,27.0,53.514700693333204,2.314700693333201,20.0,0.0,19.15686274509804,-1.8431372549019613,69.3164,-0.28359999999999275,86.158288,3.5582880000000046,51.8,5.699999999999996,73.419444443526,9.619444443526007,64.09601174470792,1.2960117447079256,61.2,0.0,50.0,5.0,40.0,0.0,11.9,40.0,35.0,15.6,21.48,Guinea,10.854,12.171,3.944,2.8722116147705146,1121.357,,15.226,743.8,42.993
67,Guinea-Bissau,GuineaBissau,Sub-Saharan Africa,143.0,33.0,51.34596499489403,0.245964994894031,20.0,0.0,20.215686274509803,-1.7843137254901968,89.0104,-0.08959999999999013,86.56255311999999,4.56255311999999,40.5,-0.7999999999999972,61.38270397653279,7.382703976532788,74.38830657789774,1.688306577897734,61.4,-3.8999999999999986,30.0,-5.0,30.0,0.0,11.8,20.0,25.0,8.6,21.164,Guinea-Bissau,1.579,1.931,-1.452,2.6905769593040585,1222.763,,2.22,16.2266359149,59.751
68,Guyana,Guyana,South and Central America / Caribbean,121.0,22.0,55.65900100517605,1.8590010051760544,30.0,0.0,24.392156862745097,-0.6078431372549034,68.396711,0.4967109999999906,71.835712,10.735712,64.3,-2.0,72.55202576821718,-2.8479742317828283,78.11340442079823,2.213404420798227,72.0,0.7999999999999972,45.0,10.0,30.0,0.0,6.5,33.33,40.0,21.2,30.64,Guyana,0.775,6.155,3.349,3.684097242822726,7938.776,11.0,2.973,230.91,60.333
69,Haiti,Haiti,South and Central America / Caribbean,156.0,24.0,48.928560436411225,0.8285604364112231,10.0,0.0,16.862745098039216,-1.1372549019607838,80.28389999999999,-0.41610000000001435,66.27418476999999,-0.025815230000006295,33.3,-0.10000000000000142,68.51410912085498,4.914109120854981,73.6306653752181,-0.5693346247819022,70.42,-4.3799999999999955,40.0,10.0,30.0,0.0,7.29,30.0,30.0,13.1,33.529,Haiti,10.413,12.942,2.822,1.2744712073646802,1242.815,40.6,6.776,178.75,15.446
70,Honduras,Honduras,South and Central America / Caribbean,112.0,19.0,57.08703871023149,-1.3129612897685092,30.0,0.0,23.72549019607843,-2.274509803921571,84.9079,-0.3920999999999992,79.81193557,0.61193557,55.4,-5.600000000000001,26.516713717824334,-0.2832862821756663,75.10834761841213,1.2083476184121196,75.4,-1.6999999999999886,60.0,-5.0,60.0,0.0,7.3,25.0,25.0,16.1,25.941,Honduras,8.201,37.802,3.3,2.4778187423815545,4609.6,4.4,5.196,1058.5208630291,34.676
71,Hong Kong SAR,HongKong,Asia-Pacific,1.0,1.0,90.14298997185774,0.8429899718577474,90.0,0.0,82.27450980392156,-1.7254901960784395,93.0111,0.11109999999999332,89.7325,0.832499999999996,98.9,0.0,95.5,9.299999999999997,82.01178991465588,-0.0882100853441159,90.0,0.0,90.0,0.0,90.0,0.0,0.0,15.0,16.5,14.2,18.5,Hong Kong,7.173,369.379,1.442,2.502103086403662,51494.148,3.293,4.073,74584.1509356121,32.393
72,Hungary,Hungary,Europe,51.0,24.0,66.99503154043171,-0.3049684595682862,60.0,-5.0,48.64705882352941,2.647058823529413,81.0851,1.3850999999999942,26.789200000000008,-2.910799999999991,79.3,0.20000000000000284,65.71991132815823,1.319911328158227,75.58904525262939,-1.5109547473706044,87.82,1.019999999999996,75.0,0.0,70.0,0.0,1.09,16.0,19.0,35.7,49.4,Hungary,9.962,195.63,-1.659,-0.9924674815612655,19637.585,10.995,5.7,13468.9639065186,79.003
73,Iceland,Iceland,Europe,23.0,13.0,72.42469363345633,0.3246936334563344,90.0,0.0,84.23529411764706,1.235294117647058,72.9276,0.22759999999999536,32.88130000000001,-3.3186999999999927,91.2,-0.29999999999999716,59.11608693996377,0.21608693996377326,75.96665527695251,0.16665527695251114,87.92,0.12000000000000455,70.0,5.0,60.0,0.0,1.04,31.8,20.0,36.0,47.3,Iceland,0.327,12.831,1.639,-1.0582439111354147,39223.958,5.771,5.186,510.7248786806,99.083
74,India,India,Asia-Pacific,120.0,25.0,55.664227100632026,0.4642271006320229,50.0,0.0,31.529411764705884,0.529411764705884,79.438364,1.13836400000001,77.82437968,-0.07562031999999874,37.7,0.4000000000000057,74.0007389964402,0.4007389964402108,65.54937656517419,0.24937656517418816,65.6,1.999999999999993,35.0,0.0,40.0,0.0,7.2,30.9,32.44,7.0,27.188,India,1223.17,4684.372,3.986,6.807105720092399,3829.7,8.5,9.312,25542.8428136205,66.842
75,Indonesia,Indonesia,Asia-Pacific,100.0,21.0,58.49927719070151,1.599277190701514,30.0,0.0,27.960784313725494,-2.039215686274506,83.365610086799,-0.03438991320101081,89.78349652,0.5834965199999971,54.8,4.599999999999994,47.84865752480719,-2.95134247519281,76.41422346168336,0.9142234616833633,74.82,-0.18000000000000682,40.0,5.0,60.0,10.0,2.59,30.0,25.0,11.76601,18.454,Indonesia,244.468,1216.738,6.226,5.914586772361052,4977.093,6.2,4.259,19852.5692296492,24.004
76,Iran,Iran,Middle East / North Africa,173.0,15.0,40.26608517185552,-2.9339148281444807,10.0,0.0,23.392156862745097,-3.6078431372549034,80.6351,-0.16490000000000293,85.92663157,5.426631569999998,62.3,-3.0,41.733222325135046,-13.266777674864954,47.273740960675084,-10.726259039324916,41.4,-4.300000000000004,0.0,0.0,10.0,0.0,21.8,35.0,25.0,9.3,21.659,Iran,76.117,999.199,-1.875,2.2793674678876608,13127.135,12.47,30.6,4869.881,10.726
77,Iraq,Iraq,Middle East / North Africa,,,,,,,13.705882352941178,-4.2941176470588225,95.4639,,40.31449552,,56.9,9.899999999999999,73.419444443526,3.3194444435260095,69.96410423928077,,,,,,,,,15.0,15.0,1.9,44.604,Iraq,33.703,238.614,8.428,7.050123887355753,7079.894,16.0,6.089,2549.0,34.191
78,Ireland,Ireland,Europe,9.0,2.0,76.18680260446624,0.48680260446623436,90.0,0.0,74.80392156862744,-0.19607843137255543,74.0099,0.20990000000000464,30.591700000000003,1.7917000000000023,83.4,0.0,79.52094697579498,2.9209469757949904,81.72155750024011,-1.0784424997598876,87.82,1.019999999999996,90.0,0.0,70.0,0.0,1.09,41.0,12.5,27.6,48.1,Ireland,4.585,192.223,0.938,-1.223921139782358,41920.727,14.672,1.922,29317.9698160335,117.122
79,Israel,Israel,Middle East / North Africa,44.0,5.0,68.43717373980598,1.5371737398059793,75.0,5.0,59.27450980392157,1.2745098039215677,60.08239999999999,-0.11760000000001014,40.301160425582104,1.001160425582107,73.2,7.1000000000000085,63.0417929058938,-0.6582070941062028,80.55187426266241,1.9518742626624146,82.92,-0.0799999999999983,80.0,0.0,70.0,0.0,3.54,48.0,25.0,32.6,44.60898249396934,Israel,7.697,248.719,3.104,3.5723004404458303,32312.42,6.85,1.711,10414.128,74.568
80,Italy,Italy,Europe,86.0,35.0,60.94600723332978,0.3460072333297788,50.0,0.0,38.54901960784314,-0.4509803921568576,55.5434,0.04339999999999833,25.59880000000001,0.2988000000000106,75.5,-1.4000000000000057,52.51408064898781,0.5140806489878074,78.93477207646686,-1.2652279235331463,87.82,1.019999999999996,85.0,5.0,60.0,0.0,1.09,43.0,27.5,42.9,49.8,Italy,60.821,1832.916,-2.369,-1.4158964759751758,30136.383,10.633,3.304,9624.897532295,126.978
81,Jamaica,Jamaica,South and Central America / Caribbean,56.0,10.0,66.72135187870818,-0.07864812129182042,40.0,0.0,32.98039215686274,-0.019607843137258385,77.165511,-0.3344890000000049,69.44298325,1.7429832499999947,84.6,0.29999999999999716,75.63268562157918,6.332685621579188,77.29194675863984,1.191946758639844,75.1,0.09999999999999432,85.0,0.0,50.0,-10.0,7.45,25.0,33.33,23.4,31.915,Jamaica,2.752,25.207,0.08,-0.7566319380631459,9159.235,13.0,7.289,362.2,146.591
82,Japan,Japan,Asia-Pacific,25.0,6.0,72.37136234316712,0.5713623431671238,80.0,0.0,77.76470588235294,-2.235294117647058,69.23349999999999,0.03349999999998943,47.08,2.0799999999999983,80.0,-1.2999999999999972,79.75463494053214,-0.545365059467855,87.46078260878618,-3.139217391213819,82.42,0.6200000000000045,70.0,10.0,50.0,0.0,1.29,40.8,25.5,27.6,42.0,Japan,127.611,4627.891,1.996,-0.15572235618562802,36265.746,4.35,-0.039,1730.7824866369,237.918
83,Jordan,Jordan,Middle East / North Africa,39.0,4.0,69.22505961446204,-1.1749403855379654,60.0,0.0,45.568627450980394,0.5686274509803937,94.0064,0.406400000000005,66.89892733,-1.9010726699999907,62.0,-7.200000000000003,72.86540389190797,-2.634596108092026,81.27123747173206,-0.7287625282679357,79.64,0.04000000000000625,70.0,0.0,60.0,0.0,5.18,14.0,14.0,14.4,33.217,Jordan,6.397,38.652,2.8,4.06431473967741,6042.293,12.2,4.772,1402.9577464789,79.586
84,Kazakhstan,Kazakhstan,Asia-Pacific,67.0,11.0,63.73274691532664,0.7327469153266435,30.0,-5.0,25.72549019607843,-1.2745098039215712,92.877404510431,-0.32259548956899664,85.03041268,0.5304126799999977,74.4,2.6000000000000085,86.70922069022873,-1.6907793097712727,74.38494107652818,2.184941076528176,78.2,0.0,40.0,10.0,50.0,0.0,3.4,10.0,20.0,14.56913,22.338,Kazakhstan,16.684,231.787,5.043,4.807256918535874,13892.826,5.4,5.119,14022.1114441301,12.318
85,Kenya,Kenya,Sub-Saharan Africa,111.0,17.0,57.119400292824935,1.2194002928249361,30.0,0.0,21.0,-1.0,77.9599,0.45990000000000464,74.61490237,1.1149023699999958,55.8,-2.200000000000003,64.04523542798472,6.94523542798472,74.93396513026457,1.1339651302645706,72.84,6.140000000000001,50.0,0.0,50.0,0.0,6.08,30.0,30.0,20.1,29.089,Kenya,42.104,75.888,4.7,3.8097199462479026,1802.383,40.0,9.403,258.6076356685,48.185
86,Kiribati,Kiribati,Asia-Pacific,164.0,38.0,46.294864860564736,0.3948648605647378,30.0,0.0,29.235294117647058,-1.764705882352942,71.4196,0.2195999999999998,0.0,0.0,57.0,-2.200000000000003,83.56724538175433,5.067245381754333,81.326509106246,2.9265091062459874,55.4,0.0,25.0,0.0,30.0,0.0,17.3,35.0,35.0,20.2,91.82,Kiribati,0.105,0.626,2.5,0.28209193024293366,5973.053,2.0,2.0,-1.6796599403,
87,"Korea, North ",NorthKorea,Asia-Pacific,178.0,42.0,1.0,-0.5,5.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,"Korea, North",24.7,40.0,0.8,,1800.0,,,79.0,
88,"Korea, South",SouthKorea,Asia-Pacific,31.0,8.0,71.20248220142352,0.9024822014235241,70.0,0.0,54.03921568627451,0.039215686274509665,72.613,-0.38700000000000045,72.56828159823925,-0.23171840176074454,92.8,-0.7999999999999972,47.83473797044794,-0.8652620295520634,79.58958675927356,1.6895867592735527,72.58,-0.01999999999999602,70.0,0.0,80.0,10.0,8.71,38.5,24.2,25.9,30.238892396912043,"Korea, South",50.01,1613.921,2.022,2.8995733607718677,32272.124,3.3,2.187,9904.0,33.668
89,Kuwait,Kuwait,Middle East / North Africa,76.0,7.0,62.32694192518754,-0.7730580748124609,50.0,0.0,43.666666666666664,-2.3333333333333357,97.74360000000001,-2.1563999999999908,55.61792893,-5.882071070000002,57.7,0.0,63.59013859573556,0.7901385957355629,73.21108505947325,1.611085059473254,76.74,-0.060000000000002274,55.0,0.0,50.0,0.0,4.13,0.0,15.0,0.8,38.463,Kuwait,3.785,150.962,5.082,0.7586972287451532,39888.759,2.072,2.925,1851.1368411501,7.29
90,Kyrgyz Republic,KyrgyzRepublic,Asia-Pacific,85.0,15.0,61.08542557781901,1.485425577819008,20.0,0.0,19.15686274509804,-1.8431372549019613,94.5775,-0.2224999999999966,60.231541570000005,3.831541570000006,74.2,1.0,83.78948614955765,-4.810513850442348,73.73886531353445,7.038865313534444,75.16,-0.2400000000000091,60.0,10.0,50.0,0.0,2.42,10.0,10.0,18.5,36.409,Kyrgyz Republic,5.588,13.279,-0.9,2.9637742575624015,2376.491,7.738,2.768,372.1861,48.935
91,Lao P.D.R.,Laos,Asia-Pacific,144.0,31.0,51.16986358735919,1.0698635873591869,15.0,0.0,18.647058823529413,-3.352941176470587,86.6031,6.903099999999995,86.73595813,0.935958130000003,60.7,-1.3999999999999986,54.880195312861645,0.1801953128616418,75.53232360720088,2.5323236072008797,58.6,-0.10000000000000142,35.0,5.0,20.0,0.0,13.2,24.0,24.0,13.7,21.027,Laos,6.376,19.2,8.313,7.95351992019,3011.208,2.5,4.258,294.38,53.082
92,Latvia,Latvia,Europe,42.0,19.0,68.66177505940803,2.161775059408029,50.0,0.0,43.627450980392155,1.6274509803921546,84.5916,0.191599999999994,54.86938612,1.26938612,82.5,6.799999999999997,68.54052768695011,4.140527686950108,79.668785806738,1.3687858067380034,87.82,1.019999999999996,85.0,5.0,50.0,0.0,1.09,24.0,15.0,27.2,38.786,Latvia,2.042,37.272,5.578,-2.572095688461584,18254.656,14.936,2.285,987.6132571429,36.417
93,Lebanon,Lebanon,Middle East / North Africa,96.0,9.0,59.36098182424912,-0.13901817575087705,20.0,0.0,24.50980392156863,-0.4901960784313708,90.86,0.060000000000002274,73.66544848,-0.9345515199999994,55.6,5.300000000000004,58.67411997327111,1.474119973271108,74.50044586765135,-1.9995541323486492,75.8,-4.6000000000000085,60.0,0.0,60.0,0.0,7.1,20.0,15.0,17.0,29.628,Lebanon,4.01,63.182,1.5,5.4664762752029805,15756.935,,6.573,3787.4596731096,139.527
94,Lesotho,Lesotho,Sub-Saharan Africa,154.0,37.0,49.49511574546583,1.595115745465833,40.0,0.0,37.05882352941176,2.058823529411761,67.3624,19.16239999999999,0.0,0.0,54.0,-9.700000000000003,62.42748783119083,-0.37251216880916616,75.50244609405571,-0.19755390594428945,68.6,-0.5,50.0,5.0,40.0,0.0,10.7,35.0,25.0,37.6,63.1,Lesotho,1.901,4.064,3.997,5.180799364516253,2137.525,25.0,5.349,172.2844,41.903
95,Liberia,Liberia,Sub-Saharan Africa,138.0,30.0,52.41881150629583,3.1188115062958346,30.0,0.0,33.8235294117647,1.823529411764703,83.5796,6.979600000000005,70.47581077000001,-7.324189229999988,62.3,5.799999999999997,46.968853766298714,-0.2311462337012884,72.92032111489493,0.9203211148949322,64.12,2.720000000000006,40.0,20.0,20.0,0.0,10.44,25.0,25.0,19.8,31.371,Liberia,3.977,2.675,8.345,6.776426377092082,672.558,85.0,6.835,1354.1,29.076
96,Libya,Libya,Middle East / North Africa,,,,,10.0,0.0,18.31372549019608,-1.6862745098039191,94.99000000000001,,0.0,,50.1,,77.94772230525565,,66.92642510884049,2.1264251088404933,,,5.0,-5.0,20.0,0.0,,10.0,20.0,1.0,66.586,Libya,6.411,77.355,104.483,-3.6683556970933617,12066.451,30.0,6.072,,0.0
97,Liechtenstein,Liechtenstein,Europe,,,,,,,,,,,,,,,,,,,90.0,0.0,85.0,,80.0,0.0,0.0,7.0,12.5,,,Liechtenstein,37009.0,3.2,-0.5,,89400.0,2.5,0.2,,
98,Lithuania,Lithuania,Europe,21.0,11.0,73.00053237065978,0.9005323706597892,60.0,0.0,49.92156862745099,1.9215686274509878,92.94,0.14000000000000057,55.947328,2.3473279999999974,85.7,8.100000000000009,59.040874608118315,-5.059125391881679,78.63555247102857,0.33555247102857777,87.82,1.019999999999996,80.0,0.0,80.0,0.0,1.09,15.0,15.0,16.0,38.32,Lithuania,3.008,65.014,3.617,-0.48661530557978505,21615.335,13.246,3.167,835.1369360717,39.586
99,Luxembourg,Luxembourg,Europe,16.0,7.0,74.19511126797927,0.0,90.0,0.0,84.11764705882352,-0.8823529411764781,62.8163,-2.1837000000000018,47.582800000000006,0.48280000000000456,72.6,-2.200000000000003,43.14032658108112,4.140326581081119,78.87403903988806,-0.4259609601119365,87.82,1.019999999999996,95.0,0.0,80.0,0.0,1.09,43.6,21.0,37.1,41.8,Luxembourg,0.529,42.225,0.112,-0.05796111040702323,79785.042,5.96,2.892,27877.7184521531,21.138
100,Macau,Macau,Asia-Pacific,29.0,7.0,71.27608821838628,-0.4239117816137252,60.0,0.0,49.74509803921569,-1.2549019607843093,71.44749999999999,-2.052500000000009,91.7332,0.23319999999999652,60.0,0.0,55.0,0.0,79.8350841446471,-1.4649158553528991,90.0,0.0,85.0,0.0,70.0,0.0,0.0,12.0,39.0,34.5,16.6,Macau,0.6,43.6,9.9,,78275.0,1.9,6.1,1500.0,
101,Macedonia,Macedonia,Europe,43.0,20.0,68.59156014998683,0.3915601499868302,35.0,0.0,39.6078431372549,0.6078431372549034,91.4464,0.04639999999999134,70.65810772,1.5581077200000095,81.0,0.7000000000000028,78.77424098211785,0.37424098211783985,83.50900966049558,-0.49099033950442106,85.92,1.3200000000000074,60.0,0.0,60.0,0.0,2.04,10.0,10.0,25.6,31.274,Macedonia,2.066,21.861,-0.267,1.8900370465301686,10579.026,31.3,3.314,134.6175095786,33.271
102,Madagascar,Madagascar,Sub-Saharan Africa,79.0,7.0,61.743606950704326,-0.2563930492956743,40.0,0.0,27.294117647058826,-2.705882352941174,90.7679,0.7678999999999974,92.310397,-2.2896029999999996,62.8,-0.7000000000000028,43.93084450810873,-3.4691554918912715,77.57281035187565,2.67281035187564,77.76,3.160000000000011,55.0,0.0,50.0,0.0,6.12,20.0,20.0,11.1,16.01,Madagascar,22.408,21.406,1.903,1.3651780276803915,955.307,,6.452,894.6640045654,38.309
103,Malawi,Malawi,Sub-Saharan Africa,124.0,22.0,55.406610387150366,0.10661038715036852,45.0,5.0,31.92156862745098,1.9215686274509807,78.03989999999999,-0.36010000000001696,63.046017729999996,3.0460177299999955,38.9,-2.200000000000003,60.33412378400511,1.5341237840051107,64.14449373004754,-8.355506269952457,72.68,0.8800000000000097,50.0,0.0,50.0,0.0,6.16,30.0,30.0,19.9,35.097,Malawi,16.632,14.265,1.886,5.9953964008094385,857.672,,21.272,129.4926657728,54.903
104,Malaysia,Malaysia,Asia-Pacific,37.0,9.0,69.5999387958905,3.4999387958905004,55.0,0.0,44.29411764705882,1.294117647058819,84.6491,-0.4508999999999901,75.56062707999999,2.060627079999989,85.6,5.699999999999989,78.53344821115273,6.233448211152734,80.9620950206934,1.1620950206933998,76.4,-0.5999999999999943,55.0,10.0,60.0,10.0,4.3,26.0,25.0,15.3,28.542,Malaysia,29.457,498.477,5.613,4.190076890989802,16922.374,3.0,1.664,10073.9259994755,55.474
105,Maldives,Maldives,Asia-Pacific,145.0,32.0,51.03934866881186,2.0393486688118614,20.0,-5.0,21.882352941176475,-3.1176470588235254,97.36208480444401,-1.4379151955559877,43.82342412999999,29.323424129999992,87.4,-1.2999999999999972,71.68917824655678,7.689178246556779,69.43644656594142,-0.9635534340585821,43.8,0.09999999999999432,25.0,-5.0,30.0,0.0,20.6,0.0,0.0,16.24166,43.273,Maldives,0.331,3.056,3.498,5.101484361988118,9234.852,28.0,10.89,283.9768297702,77.486
106,Mali,Mali,Sub-Saharan Africa,122.0,21.0,55.53788460846376,-0.8621153915362356,20.0,-10.0,27.745098039215687,-0.2549019607843128,69.78999999999999,0.18999999999999773,81.73137013,-2.1686298700000037,48.0,-2.1000000000000014,63.193010363522596,-1.4069896364773982,76.71936755189947,-3.180632448100539,73.2,0.0,55.0,10.0,40.0,0.0,8.4,40.0,35.0,14.0,24.677,Mali,16.345,17.983,-1.188,3.32905345459813,1100.235,30.0,5.32,310.4635014407,32.003
107,Malta,Malta,Europe,58.0,27.0,66.41145428179615,-1.0885457182038465,75.0,0.0,55.76470588235295,-0.23529411764705088,63.666399999999996,2.466399999999993,47.16312733000001,3.0631273300000075,62.4,1.2999999999999972,53.16595942933903,-12.234040570660973,79.13435017626973,-1.2656498237302714,87.82,1.019999999999996,80.0,-5.0,60.0,0.0,1.09,35.0,35.0,34.4,41.967,Malta,0.417,11.26,0.818,1.2974554930022641,27022.358,6.3,3.229,157.1950959406,72.538
108,Mauritania,Mauritania,Sub-Saharan Africa,134.0,28.0,53.198420490943874,0.8984204909438773,25.0,0.0,23.901960784313726,-0.09803921568627416,81.6875,1.3875000000000028,75.76399213,1.0639921300000026,38.0,-5.299999999999997,53.088912568848315,1.9889125688483134,75.54183942627671,0.44183942627671513,69.0,4.200000000000003,50.0,5.0,40.0,0.0,8.0,30.0,25.0,17.5,28.423,Mauritania,3.628,7.697,6.36,3.491410869393863,2121.623,30.0,4.903,1204.3683163644,79.703
